date,site,observer,measurement_type,plot,monolayer,plot_location,bed_depth,mussel_length,top,under,entered_by,checked_by,notes
2023-02-15,North Beach,"KH,KB",Mussel depth,3,N,4,50,NA,NA,NA,KB,TF,NA
2023-02-15,North Beach,"KH,KB",Mussel depth,3,N,5,40,NA,NA,NA,KB,TF,NA
2023-02-15,North Beach,"KH,KB",Mussel depth,4,N,1,70,NA,NA,NA,KB,TF,NA
2023-02-15,North Beach,"KH,KB",Mussel depth,4,N,2,110,NA,NA,NA,KB,TF,NA
2023-02-15,North Beach,"KH,KB",Mussel depth,4,N,3,100,NA,NA,NA,KB,TF,NA
2023-02-15,North Beach,"KH,KB",Mussel depth,4,N,4,80,NA,NA,NA,KB,TF,NA
2023-02-15,North Beach,"KH,KB",Mussel depth,4,N,5,110,NA,NA,NA,KB,TF,NA
2023-02-15,North Beach,"KH,KB",Mussel depth,5,Y,1,0,NA,NA,NA,KB,TF,NA
2023-02-15,North Beach,"KH,KB",Mussel depth,5,Y,2,40,NA,NA,NA,KB,TF,NA
2023-02-15,North Beach,"KH,KB",Mussel depth,5,Y,3,30,NA,NA,NA,KB,TF,NA
2023-02-15,North Beach,"KH,KB",Mussel depth,5,Y,4,30,NA,NA,NA,KB,TF,NA
2023-02-15,North Beach,"KH,KB",Mussel depth,5,Y,5,0,NA,NA,NA,KB,TF,NA
2023-02-16,West Beach,"DVM,KB",Mussel length,1,Y,NA,NA,20,3,NA,KH,TF,NA
2023-02-16,West Beach,"DVM,KB",Mussel length,1,Y,NA,NA,30,3,NA,KH,TF,NA
2023-02-16,West Beach,"DVM,KB",Mussel length,1,Y,NA,NA,40,3,NA,KH,TF,NA
2023-02-16,West Beach,"DVM,KB",Mussel length,1,Y,NA,NA,60,1,NA,KH,TF,NA
2023-02-16,West Beach,"DVM,KB",Mussel length,2,N,NA,NA,20,2,NA,KH,TF,NA
2023-02-16,West Beach,"DVM,KB",Mussel length,2,N,NA,NA,30,2,NA,KH,TF,NA
2023-02-16,West Beach,"DVM,KB",Mussel length,2,N,NA,NA,40,5,NA,KH,TF,NA
2023-02-16,West Beach,"DVM,KB",Mussel length,2,N,NA,NA,50,1,NA,KH,TF,NA
2023-02-16,West Beach,"DVM,KB",Mussel length,3,N,NA,NA,30,1,NA,KH,TF,NA
2023-02-16,West Beach,"DVM,KB",Mussel length,3,N,NA,NA,40,1,NA,KH,TF,NA
2023-02-16,West Beach,"DVM,KB",Mussel length,3,N,NA,NA,50,3,NA,KH,TF,NA
2023-02-16,West Beach,"DVM,KB",Mussel length,3,N,NA,NA,60,3,NA,KH,TF,NA
2023-02-16,West Beach,"DVM,KB",Mussel length,3,N,NA,NA,80,2,NA,KH,TF,NA
2023-02-16,West Beach,"DVM,KB",Mussel length,4,N,NA,NA,20,1,NA,KH,TF,NA
2023-02-16,West Beach,"DVM,KB",Mussel length,4,N,NA,NA,30,3,NA,KH,TF,NA
2023-02-16,West Beach,"DVM,KB",Mussel length,4,N,NA,NA,40,3,NA,KH,TF,NA
2023-02-16,West Beach,"DVM,KB",Mussel length,4,N,NA,NA,50,3,NA,KH,TF,NA
2023-02-16,West Beach,"DVM,KB",Mussel length,5,N,NA,NA,20,5,NA,KH,TF,NA
2023-02-16,West Beach,"DVM,KB",Mussel length,5,N,NA,NA,30,2,NA,KH,TF,NA
2023-02-16,West Beach,"DVM,KB",Mussel length,5,N,NA,NA,40,1,NA,KH,TF,NA
2023-02-16,West Beach,"DVM,KB",Mussel length,5,N,NA,NA,50,1,NA,KH,TF,NA
2023-02-16,West Beach,"DVM,KB",Mussel length,5,N,NA,NA,60,1,NA,KH,TF,NA
2023-02-16,West Beach,"DVM,KB",Mussel depth,1,Y,1,0,NA,NA,NA,KH,TF,NA
2023-02-16,West Beach,"DVM,KB",Mussel depth,1,Y,2,20,NA,NA,NA,KH,TF,NA
2023-02-16,West Beach,"DVM,KB",Mussel depth,1,Y,3,0,NA,NA,NA,KH,TF,NA
2023-02-16,West Beach,"DVM,KB",Mussel depth,1,Y,4,40,NA,NA,NA,KH,TF,NA
2023-02-16,West Beach,"DVM,KB",Mussel depth,1,Y,5,70,NA,NA,NA,KH,TF,NA
2023-02-16,West Beach,"DVM,KB",Mussel depth,2,N,1,80,NA,NA,NA,KH,TF,NA
2023-02-16,West Beach,"DVM,KB",Mussel depth,2,N,2,30,NA,NA,NA,KH,TF,NA
2023-02-16,West Beach,"DVM,KB",Mussel depth,2,N,3,20,NA,NA,NA,KH,TF,NA
2023-02-16,West Beach,"DVM,KB",Mussel depth,2,N,4,0,NA,NA,NA,KH,TF,NA
2023-02-16,West Beach,"DVM,KB",Mussel depth,2,N,5,0,NA,NA,NA,KH,TF,NA
2023-02-16,West Beach,"DVM,KB",Mussel depth,3,N,1,100,NA,NA,NA,KH,TF,NA
2023-02-16,West Beach,"DVM,KB",Mussel depth,3,N,2,50,NA,NA,NA,KH,TF,NA
2023-02-16,West Beach,"DVM,KB",Mussel depth,3,N,3,60,NA,NA,NA,KH,TF,NA
2023-02-16,West Beach,"DVM,KB",Mussel depth,3,N,4,80,NA,NA,NA,KH,TF,NA
2023-02-16,West Beach,"DVM,KB",Mussel depth,3,N,5,80,NA,NA,NA,KH,TF,NA
2023-02-16,West Beach,"DVM,KB",Mussel depth,4,N,1,60,NA,NA,NA,KH,TF,NA
2023-02-16,West Beach,"DVM,KB",Mussel depth,4,N,2,0,NA,NA,NA,KH,TF,NA
2023-02-16,West Beach,"DVM,KB",Mussel depth,4,N,3,80,NA,NA,NA,KH,TF,NA
2023-02-16,West Beach,"DVM,KB",Mussel depth,4,N,4,160,NA,NA,NA,KH,TF,NA
2023-02-16,West Beach,"DVM,KB",Mussel depth,4,N,5,0,NA,NA,NA,KH,TF,NA
2023-02-16,West Beach,"DVM,KB",Mussel depth,5,N,1,0,NA,NA,NA,KH,TF,NA
2023-02-16,West Beach,"DVM,KB",Mussel depth,5,N,2,0,NA,NA,NA,KH,TF,NA
2023-02-16,West Beach,"DVM,KB",Mussel depth,5,N,3,150,NA,NA,NA,KH,TF,NA
2023-02-16,West Beach,"DVM,KB",Mussel depth,5,N,4,50,NA,NA,NA,KH,TF,NA
2023-02-16,West Beach,"DVM,KB",Mussel depth,5,N,5,60,NA,NA,NA,KH,TF,NA
2023-02-17,Fifth Beach,"GSB,KH",Mussel length,1,Y,NA,NA,20,1,NA,KH,TF,NA
2023-02-17,Fifth Beach,"GSB,KH",Mussel length,1,Y,NA,NA,30,2,NA,KH,TF,NA
2023-02-17,Fifth Beach,"GSB,KH",Mussel length,1,Y,NA,NA,40,3,NA,KH,TF,NA
2023-02-17,Fifth Beach,"GSB,KH",Mussel length,1,Y,NA,NA,50,2,NA,KH,TF,NA
2023-02-17,Fifth Beach,"GSB,KH",Mussel length,1,Y,NA,NA,60,1,NA,KH,TF,NA
2023-02-17,Fifth Beach,"GSB,KH",Mussel length,1,Y,NA,NA,70,1,NA,KH,TF,NA
2023-02-17,Fifth Beach,"GSB,KH",Mussel length,2,Y,NA,NA,20,1,NA,KH,TF,NA
2023-02-17,Fifth Beach,"GSB,KH",Mussel length,2,Y,NA,NA,30,4,NA,KH,TF,NA
2023-02-17,Fifth Beach,"GSB,KH",Mussel length,2,Y,NA,NA,40,3,NA,KH,TF,NA
2023-02-17,Fifth Beach,"GSB,KH",Mussel length,2,Y,NA,NA,50,1,NA,KH,TF,NA
2023-02-17,Fifth Beach,"GSB,KH",Mussel length,2,Y,NA,NA,70,1,NA,KH,TF,NA
2023-02-17,Fifth Beach,"GSB,KH",Mussel length,3,Y,NA,NA,10,4,NA,KH,TF,NA
2023-02-17,Fifth Beach,"GSB,KH",Mussel length,3,Y,NA,NA,20,1,NA,KH,TF,NA
2023-02-17,Fifth Beach,"GSB,KH",Mussel length,3,Y,NA,NA,30,2,NA,KH,TF,NA
2023-02-17,Fifth Beach,"GSB,KH",Mussel length,3,Y,NA,NA,40,1,NA,KH,TF,NA
2023-02-17,Fifth Beach,"GSB,KH",Mussel length,3,Y,NA,NA,50,2,NA,KH,TF,NA
2023-02-17,Fifth Beach,"GSB,KH",Mussel length,4,N,NA,NA,10,1,NA,KH,TF,NA
2023-02-17,Fifth Beach,"GSB,KH",Mussel length,4,N,NA,NA,20,1,NA,KH,TF,NA
2023-02-17,Fifth Beach,"GSB,KH",Mussel length,4,N,NA,NA,40,1,NA,KH,TF,NA
2023-02-17,Fifth Beach,"GSB,KH",Mussel length,4,N,NA,NA,50,1,NA,KH,TF,NA
2023-02-17,Fifth Beach,"GSB,KH",Mussel length,4,N,NA,NA,60,1,NA,KH,TF,NA
2023-02-17,Fifth Beach,"GSB,KH",Mussel length,4,N,NA,NA,70,2,NA,KH,TF,NA
2023-02-17,Fifth Beach,"GSB,KH",Mussel length,4,N,NA,NA,80,2,NA,KH,TF,NA
2023-02-17,Fifth Beach,"GSB,KH",Mussel length,4,N,NA,NA,90,1,NA,KH,TF,NA
2023-02-17,Fifth Beach,"GSB,KH",Mussel length,5,N,NA,NA,30,1,NA,KH,TF,NA
2023-02-17,Fifth Beach,"GSB,KH",Mussel length,5,N,NA,NA,40,2,NA,KH,TF,NA
2023-02-17,Fifth Beach,"GSB,KH",Mussel length,5,N,NA,NA,50,6,NA,KH,TF,NA
2023-02-17,Fifth Beach,"GSB,KH",Mussel length,5,N,NA,NA,70,1,NA,KH,TF,NA
2023-02-17,Fifth Beach,"GSB,KH",Mussel depth,1,Y,1,60,NA,NA,NA,KH,TF,NA
2023-02-17,Fifth Beach,"GSB,KH",Mussel depth,1,Y,2,60,NA,NA,NA,KH,TF,NA
2023-02-17,Fifth Beach,"GSB,KH",Mussel depth,1,Y,3,80,NA,NA,NA,KH,TF,NA
2023-02-17,Fifth Beach,"GSB,KH",Mussel depth,1,Y,4,50,NA,NA,NA,KH,TF,NA
2023-02-17,Fifth Beach,"GSB,KH",Mussel depth,1,Y,5,30,NA,NA,NA,KH,TF,NA
2023-02-17,Fifth Beach,"GSB,KH",Mussel depth,2,Y,1,20,NA,NA,NA,KH,TF,NA
2023-02-17,Fifth Beach,"GSB,KH",Mussel depth,2,Y,2,20,NA,NA,NA,KH,TF,NA
2023-02-17,Fifth Beach,"GSB,KH",Mussel depth,2,Y,3,40,NA,NA,NA,KH,TF,NA
2023-02-17,Fifth Beach,"GSB,KH",Mussel depth,2,Y,4,70,NA,NA,NA,KH,TF,NA
2023-02-17,Fifth Beach,"GSB,KH",Mussel depth,2,Y,5,70,NA,NA,NA,KH,TF,NA
2023-02-17,Fifth Beach,"GSB,KH",Mussel depth,3,Y,1,70,NA,NA,NA,KH,TF,NA
2023-02-17,Fifth Beach,"GSB,KH",Mussel depth,3,Y,2,20,NA,NA,NA,KH,TF,NA
2023-02-17,Fifth Beach,"GSB,KH",Mussel depth,3,Y,3,0,NA,NA,NA,KH,TF,NA
2023-02-17,Fifth Beach,"GSB,KH",Mussel depth,3,Y,4,0,NA,NA,NA,KH,TF,NA
2023-02-17,Fifth Beach,"GSB,KH",Mussel depth,3,Y,5,0,NA,NA,NA,KH,TF,NA
2023-02-17,Fifth Beach,"GSB,KH",Mussel depth,4,N,1,100,NA,NA,NA,KH,TF,NA
2023-02-17,Fifth Beach,"GSB,KH",Mussel depth,4,N,2,70,NA,NA,NA,KH,TF,NA
2023-02-17,Fifth Beach,"GSB,KH",Mussel depth,4,N,3,90,NA,NA,NA,KH,TF,NA
2023-02-17,Fifth Beach,"GSB,KH",Mussel depth,4,N,4,90,NA,NA,NA,KH,TF,NA
2023-02-17,Fifth Beach,"GSB,KH",Mussel depth,4,N,5,80,NA,NA,NA,KH,TF,NA
2023-02-17,Fifth Beach,"GSB,KH",Mussel depth,5,N,1,30,NA,NA,NA,KH,TF,NA
2023-02-17,Fifth Beach,"GSB,KH",Mussel depth,5,N,2,80,NA,NA,NA,KH,TF,NA
2023-02-17,Fifth Beach,"GSB,KH",Mussel depth,5,N,3,50,NA,NA,NA,KH,TF,NA
2023-02-17,Fifth Beach,"GSB,KH",Mussel depth,5,N,4,50,NA,NA,NA,KH,TF,NA
2023-02-17,Fifth Beach,"GSB,KH",Mussel depth,5,N,5,80,NA,NA,NA,KH,TF,NA
2023-05-06,West Beach,"AG,TF",Mussel length,1,Y,NA,NA,20,2,NA,DVM,TF,NA
2023-05-06,West Beach,"AG,TF",Mussel length,1,Y,NA,NA,30,4,NA,DVM,TF,NA
2023-05-06,West Beach,"AG,TF",Mussel length,1,Y,NA,NA,40,2,NA,DVM,TF,NA
2023-05-06,West Beach,"AG,TF",Mussel length,1,Y,NA,NA,50,2,NA,DVM,TF,NA
2023-05-06,West Beach,"AG,TF",Mussel length,2,N,NA,NA,20,1,NA,DVM,TF,NA
2023-05-06,West Beach,"AG,TF",Mussel length,2,N,NA,NA,30,2,NA,DVM,TF,NA
2023-05-06,West Beach,"AG,TF",Mussel length,2,N,NA,NA,40,2,NA,DVM,TF,NA
2023-05-06,West Beach,"AG,TF",Mussel length,2,N,NA,NA,50,2,NA,DVM,TF,NA
2023-05-06,West Beach,"AG,TF",Mussel length,2,N,NA,NA,60,1,NA,DVM,TF,NA
2023-05-06,West Beach,"AG,TF",Mussel length,2,N,NA,NA,70,1,NA,DVM,TF,NA
2023-05-06,West Beach,"AG,TF",Mussel length,3,N,NA,NA,40,4,NA,DVM,TF,NA
2023-05-06,West Beach,"AG,TF",Mussel length,3,N,NA,NA,50,1,NA,DVM,TF,NA
2023-05-06,West Beach,"AG,TF",Mussel length,3,N,NA,NA,60,4,NA,DVM,TF,NA
2023-05-06,West Beach,"AG,TF",Mussel length,3,N,NA,NA,80,1,NA,DVM,TF,NA
2023-05-06,West Beach,"AG,TF",Mussel length,4,N,NA,NA,30,3,NA,DVM,TF,NA
2023-05-06,West Beach,"AG,TF",Mussel length,4,N,NA,NA,40,2,NA,DVM,TF,NA
2023-05-06,West Beach,"AG,TF",Mussel length,4,N,NA,NA,50,2,NA,DVM,TF,NA
2023-05-06,West Beach,"AG,TF",Mussel length,4,N,NA,NA,60,1,NA,DVM,TF,NA
2023-05-06,West Beach,"AG,TF",Mussel length,4,N,NA,NA,70,1,NA,DVM,TF,NA
2023-05-06,West Beach,"AG,TF",Mussel length,5,N,NA,NA,10,3,NA,DVM,TF,NA
2023-05-06,West Beach,"AG,TF",Mussel length,5,N,NA,NA,20,3,NA,DVM,TF,NA
2023-05-06,West Beach,"AG,TF",Mussel length,5,N,NA,NA,40,2,NA,DVM,TF,NA
2023-05-06,West Beach,"AG,TF",Mussel length,5,N,NA,NA,50,2,NA,DVM,TF,NA
2023-05-06,West Beach,"AG,TF",Mussel depth,1,Y,1,0,NA,NA,NA,DVM,TF,NA
2023-05-06,West Beach,"AG,TF",Mussel depth,1,Y,2,50,NA,NA,NA,DVM,TF,NA
2023-05-06,West Beach,"AG,TF",Mussel depth,1,Y,3,0,NA,NA,NA,DVM,TF,NA
2023-05-06,West Beach,"AG,TF",Mussel depth,1,Y,4,0,NA,NA,NA,DVM,TF,NA
2023-05-06,West Beach,"AG,TF",Mussel depth,1,Y,5,0,NA,NA,NA,DVM,TF,NA
2023-05-06,West Beach,"AG,TF",Mussel depth,2,N,1,70,NA,NA,NA,DVM,TF,NA
2023-05-06,West Beach,"AG,TF",Mussel depth,2,N,2,50,NA,NA,NA,DVM,TF,NA
2023-05-06,West Beach,"AG,TF",Mussel depth,2,N,3,50,NA,NA,NA,DVM,TF,NA
2023-05-06,West Beach,"AG,TF",Mussel depth,2,N,4,70,NA,NA,NA,DVM,TF,NA
2023-05-06,West Beach,"AG,TF",Mussel depth,2,N,5,40,NA,NA,NA,DVM,TF,NA
2023-05-06,West Beach,"AG,TF",Mussel depth,3,N,1,80,NA,NA,NA,DVM,TF,NA
2023-05-06,West Beach,"AG,TF",Mussel depth,3,N,2,60,NA,NA,NA,DVM,TF,NA
2023-05-06,West Beach,"AG,TF",Mussel depth,3,N,3,70,NA,NA,NA,DVM,TF,NA
2023-05-06,West Beach,"AG,TF",Mussel depth,3,N,4,80,NA,NA,NA,DVM,TF,NA
2023-05-06,West Beach,"AG,TF",Mussel depth,3,N,5,100,NA,NA,NA,DVM,TF,NA
2023-05-06,West Beach,"AG,TF",Mussel depth,4,N,1,0,NA,NA,NA,DVM,TF,NA
2023-05-06,West Beach,"AG,TF",Mussel depth,4,N,2,90,NA,NA,NA,DVM,TF,NA
2023-05-06,West Beach,"AG,TF",Mussel depth,4,N,3,40,NA,NA,NA,DVM,TF,NA
2023-05-06,West Beach,"AG,TF",Mussel depth,4,N,4,0,NA,NA,NA,DVM,TF,NA
2023-05-06,West Beach,"AG,TF",Mussel depth,4,N,5,150,NA,NA,NA,DVM,TF,NA
2023-05-06,West Beach,"AG,TF",Mussel depth,5,N,1,0,NA,NA,NA,DVM,TF,NA
2023-05-06,West Beach,"AG,TF",Mussel depth,5,N,2,40,NA,NA,NA,DVM,TF,NA
2023-05-06,West Beach,"AG,TF",Mussel depth,5,N,3,10,NA,NA,NA,DVM,TF,NA
2023-05-06,West Beach,"AG,TF",Mussel depth,5,N,4,30,NA,NA,NA,DVM,TF,NA
2023-05-06,West Beach,"AG,TF",Mussel depth,5,N,5,50,NA,NA,NA,DVM,TF,NA
2023-05-07,North Beach,"AG,GSB",Mussel length,1,N,NA,NA,40,2,NA,GSB,TF,NA
2023-05-07,North Beach,"AG,GSB",Mussel length,1,N,NA,NA,50,5,NA,GSB,TF,NA
2023-05-07,North Beach,"AG,GSB",Mussel length,1,N,NA,NA,70,1,NA,GSB,TF,NA
2023-05-07,North Beach,"AG,GSB",Mussel length,1,N,NA,NA,80,2,NA,GSB,TF,NA
2023-05-07,North Beach,"AG,GSB",Mussel length,2,Y,NA,NA,20,2,NA,GSB,TF,NA
2023-05-07,North Beach,"AG,GSB",Mussel length,2,Y,NA,NA,30,1,NA,GSB,TF,NA
2023-05-07,North Beach,"AG,GSB",Mussel length,2,Y,NA,NA,40,1,NA,GSB,TF,NA
2023-05-07,North Beach,"AG,GSB",Mussel length,2,Y,NA,NA,50,3,NA,GSB,TF,NA
2023-05-07,North Beach,"AG,GSB",Mussel length,2,Y,NA,NA,60,2,NA,GSB,TF,NA
2023-05-07,North Beach,"AG,GSB",Mussel length,2,Y,NA,NA,70,1,NA,GSB,TF,NA
2023-05-07,North Beach,"AG,GSB",Mussel length,3,N,NA,NA,30,4,NA,GSB,TF,NA
2023-05-07,North Beach,"AG,GSB",Mussel length,3,N,NA,NA,40,1,NA,GSB,TF,NA
2023-05-07,North Beach,"AG,GSB",Mussel length,3,N,NA,NA,50,4,NA,GSB,TF,NA
2023-05-07,North Beach,"AG,GSB",Mussel length,3,N,NA,NA,60,1,NA,GSB,TF,NA
2023-05-07,North Beach,"AG,GSB",Mussel length,4,N,NA,NA,30,1,NA,GSB,TF,NA
2023-05-07,North Beach,"AG,GSB",Mussel length,4,N,NA,NA,40,3,NA,GSB,TF,NA
2023-05-07,North Beach,"AG,GSB",Mussel length,4,N,NA,NA,60,3,NA,GSB,TF,NA
2023-05-07,North Beach,"AG,GSB",Mussel length,4,N,NA,NA,70,2,NA,GSB,TF,NA
2023-05-07,North Beach,"AG,GSB",Mussel length,4,N,NA,NA,90,1,NA,GSB,TF,NA
2023-05-07,North Beach,"AG,GSB",Mussel length,5,Y,NA,NA,20,3,NA,GSB,TF,NA
2023-05-07,North Beach,"AG,GSB",Mussel length,5,Y,NA,NA,30,5,NA,GSB,TF,NA
2023-05-07,North Beach,"AG,GSB",Mussel length,5,Y,NA,NA,40,2,NA,GSB,TF,NA
2023-05-07,North Beach,"AG,GSB",Mussel depth,1,N,1,110,NA,NA,NA,GSB,TF,NA
2023-05-07,North Beach,"AG,GSB",Mussel depth,1,N,2,40,NA,NA,NA,GSB,TF,NA
2023-05-07,North Beach,"AG,GSB",Mussel depth,1,N,3,40,NA,NA,NA,GSB,TF,NA
2023-05-07,North Beach,"AG,GSB",Mussel depth,1,N,4,80,NA,NA,NA,GSB,TF,NA
2023-05-07,North Beach,"AG,GSB",Mussel depth,1,N,5,90,NA,NA,NA,GSB,TF,NA
2023-05-07,North Beach,"AG,GSB",Mussel depth,2,Y,1,0,NA,NA,NA,GSB,TF,NA
2023-05-07,North Beach,"AG,GSB",Mussel depth,2,Y,2,0,NA,NA,NA,GSB,TF,NA
2023-05-07,North Beach,"AG,GSB",Mussel depth,2,Y,3,0,NA,NA,NA,GSB,TF,NA
2023-05-07,North Beach,"AG,GSB",Mussel depth,2,Y,4,120,NA,NA,NA,GSB,TF,NA
2023-05-07,North Beach,"AG,GSB",Mussel depth,2,Y,5,0,NA,NA,NA,GSB,TF,NA
2023-05-07,North Beach,"AG,GSB",Mussel depth,3,N,1,50,NA,NA,NA,GSB,TF,NA
2023-05-07,North Beach,"AG,GSB",Mussel depth,3,N,2,30,NA,NA,NA,GSB,TF,NA
2023-05-07,North Beach,"AG,GSB",Mussel depth,3,N,3,60,NA,NA,NA,GSB,TF,NA
2023-05-07,North Beach,"AG,GSB",Mussel depth,3,N,4,50,NA,NA,NA,GSB,TF,NA
2023-05-07,North Beach,"AG,GSB",Mussel depth,3,N,5,60,NA,NA,NA,GSB,TF,NA
2023-05-07,North Beach,"AG,GSB",Mussel depth,4,N,1,0,NA,NA,NA,GSB,TF,NA
2023-05-07,North Beach,"AG,GSB",Mussel depth,4,N,2,0,NA,NA,NA,GSB,TF,NA
2023-05-07,North Beach,"AG,GSB",Mussel depth,4,N,3,60,NA,NA,NA,GSB,TF,NA
2023-05-07,North Beach,"AG,GSB",Mussel depth,4,N,4,90,NA,NA,NA,GSB,TF,NA
2023-05-07,North Beach,"AG,GSB",Mussel depth,4,N,5,100,NA,NA,NA,GSB,TF,NA
2023-05-07,North Beach,"TF, DVM",Mussel depth,5,Y,1,0,NA,NA,NA,GSB,TF,NA
2023-05-07,North Beach,"TF, DVM",Mussel depth,5,Y,2,30,NA,NA,NA,GSB,TF,NA
2023-05-07,North Beach,"TF, DVM",Mussel depth,5,Y,3,0,NA,NA,NA,GSB,TF,NA
2023-05-07,North Beach,"TF, DVM",Mussel depth,5,Y,4,30,NA,NA,NA,GSB,TF,NA
2023-05-07,North Beach,"TF, DVM",Mussel depth,5,Y,5,40,NA,NA,NA,GSB,TF,NA
2023-05-08,Fifth Beach,"AG,TF,DVM",Mussel length,1,N,NA,NA,20,1,NA,DVM,TF,NA
2023-05-08,Fifth Beach,"AG,TF,DVM",Mussel length,1,N,NA,NA,30,3,NA,DVM,TF,NA
2023-05-08,Fifth Beach,"AG,TF,DVM",Mussel length,1,N,NA,NA,40,3,NA,DVM,TF,NA
2023-05-08,Fifth Beach,"AG,TF,DVM",Mussel length,1,N,NA,NA,60,1,NA,DVM,TF,NA
2023-05-08,Fifth Beach,"AG,TF,DVM",Mussel length,1,N,NA,NA,70,2,NA,DVM,TF,NA
2023-05-08,Fifth Beach,"AG,TF,DVM",Mussel length,2,N,NA,NA,10,2,NA,DVM,TF,NA
2023-05-08,Fifth Beach,"AG,TF,DVM",Mussel length,2,N,NA,NA,20,1,NA,DVM,TF,NA
2023-05-08,Fifth Beach,"AG,TF,DVM",Mussel length,2,N,NA,NA,30,2,NA,DVM,TF,NA
2023-05-08,Fifth Beach,"AG,TF,DVM",Mussel length,2,N,NA,NA,50,2,NA,DVM,TF,NA
2023-05-08,Fifth Beach,"AG,TF,DVM",Mussel length,2,N,NA,NA,60,2,NA,DVM,TF,NA
2023-05-08,Fifth Beach,"AG,TF,DVM",Mussel length,2,N,NA,NA,70,1,NA,DVM,TF,NA
2023-05-08,Fifth Beach,"AG,TF,DVM",Mussel length,3,Y,NA,NA,10,1,NA,DVM,TF,NA
2023-05-08,Fifth Beach,"AG,TF,DVM",Mussel length,3,Y,NA,NA,20,2,NA,DVM,TF,NA
2023-05-08,Fifth Beach,"AG,TF,DVM",Mussel length,3,Y,NA,NA,30,2,NA,DVM,TF,NA
2023-05-08,Fifth Beach,"AG,TF,DVM",Mussel length,3,Y,NA,NA,50,4,NA,DVM,TF,NA
2023-05-08,Fifth Beach,"AG,TF,DVM",Mussel length,3,Y,NA,NA,60,1,NA,DVM,TF,NA
2023-05-08,Fifth Beach,"AG,TF,DVM",Mussel length,4,N,NA,NA,30,1,NA,DVM,TF,NA
2023-05-08,Fifth Beach,"AG,TF,DVM",Mussel length,4,N,NA,NA,50,3,NA,DVM,TF,NA
2023-05-08,Fifth Beach,"AG,TF,DVM",Mussel length,4,N,NA,NA,60,3,NA,DVM,TF,NA
2023-05-08,Fifth Beach,"AG,TF,DVM",Mussel length,4,N,NA,NA,70,2,NA,DVM,TF,NA
2023-05-08,Fifth Beach,"AG,TF,DVM",Mussel length,4,N,NA,NA,100,1,NA,DVM,TF,NA
2023-05-08,Fifth Beach,"AG,TF,DVM",Mussel length,5,N,NA,NA,20,3,NA,DVM,TF,NA
2023-05-08,Fifth Beach,"AG,TF,DVM",Mussel length,5,N,NA,NA,30,3,NA,DVM,TF,NA
2023-05-08,Fifth Beach,"AG,TF,DVM",Mussel length,5,N,NA,NA,40,1,NA,DVM,TF,NA
2023-05-08,Fifth Beach,"AG,TF,DVM",Mussel length,5,N,NA,NA,50,3,NA,DVM,TF,NA
2023-05-08,Fifth Beach,"AG,TF,DVM",Mussel depth,1,N,1,50,NA,NA,NA,DVM,TF,NA
2023-05-08,Fifth Beach,"AG,TF,DVM",Mussel depth,1,N,2,70,NA,NA,NA,DVM,TF,NA
2023-05-08,Fifth Beach,"AG,TF,DVM",Mussel depth,1,N,3,80,NA,NA,NA,DVM,TF,NA
2023-05-08,Fifth Beach,"AG,TF,DVM",Mussel depth,1,N,4,70,NA,NA,NA,DVM,TF,NA
2023-05-08,Fifth Beach,"AG,TF,DVM",Mussel depth,1,N,5,60,NA,NA,NA,DVM,TF,NA
2023-05-08,Fifth Beach,"AG,TF,DVM",Mussel depth,2,N,1,30,NA,NA,NA,DVM,TF,NA
2023-05-08,Fifth Beach,"AG,TF,DVM",Mussel depth,2,N,2,0,NA,NA,NA,DVM,TF,NA
2023-05-08,Fifth Beach,"AG,TF,DVM",Mussel depth,2,N,3,0,NA,NA,NA,DVM,TF,NA
2023-05-08,Fifth Beach,"AG,TF,DVM",Mussel depth,2,N,4,110,NA,NA,NA,DVM,TF,NA
2023-05-08,Fifth Beach,"AG,TF,DVM",Mussel depth,2,N,5,50,NA,NA,NA,DVM,TF,NA
2023-05-08,Fifth Beach,"AG,TF,DVM",Mussel depth,3,Y,1,0,NA,NA,NA,DVM,TF,NA
2023-05-08,Fifth Beach,"AG,TF,DVM",Mussel depth,3,Y,2,0,NA,NA,NA,DVM,TF,NA
2023-05-08,Fifth Beach,"AG,TF,DVM",Mussel depth,3,Y,3,0,NA,NA,NA,DVM,TF,NA
2023-05-08,Fifth Beach,"AG,TF,DVM",Mussel depth,3,Y,4,80,NA,NA,NA,DVM,TF,NA
2023-05-08,Fifth Beach,"AG,TF,DVM",Mussel depth,3,Y,5,0,NA,NA,NA,DVM,TF,NA
2023-05-08,Fifth Beach,"AG,TF,DVM",Mussel depth,4,N,1,100,NA,NA,NA,DVM,TF,NA
2023-05-08,Fifth Beach,"AG,TF,DVM",Mussel depth,4,N,2,90,NA,NA,NA,DVM,TF,NA
2023-05-08,Fifth Beach,"AG,TF,DVM",Mussel depth,4,N,3,90,NA,NA,NA,DVM,TF,NA
2023-05-08,Fifth Beach,"AG,TF,DVM",Mussel depth,4,N,4,160,NA,NA,NA,DVM,TF,NA
2023-05-08,Fifth Beach,"AG,TF,DVM",Mussel depth,4,N,5,90,NA,NA,NA,DVM,TF,NA
2023-05-08,Fifth Beach,"AG,TF,DVM",Mussel depth,5,N,1,40,NA,NA,NA,DVM,TF,NA
